Student_ID,First_Name,Last_Name,Math,Physics,Chemistry,Biology,English,History,Attendance,Birth_Date
20,Sara,Said,3.0,61.0,100.0,95.0,59.0,33.0,90.0,2004-10-23
685,Nour,Mahmoud,67.0,75.0,48.0,40.0,55.0,26.0,92.0,2003-03-19
36,Khaled,Fathy,44.0,54.0,77.0,94.0,39.0,96.0,0.0,2001-03-10
825,Laila,Salem,5.0,26.0,73.0,59.0,5.0,17.0,88.0,2004-04-13
903,Khaled,Salem,91.0,35.0,79.0,26.0,76.0,7.0,66.0,2004-03-25
506,Mona,Fathy,32.0,31.0,21.0,37.0,80.0,59.0,0.0,2002-06-03
828,Fatma,Mahmoud,29.0,48.0,27.0,16.0,59.0,59.0,58.0,2001-11-28
1126,Fatma,Mahmoud,64.0,92.0,91.0,60.0,58.0,73.0,77.0,2005-03-26
408,Nour,Ibrahim,16.0,91.0,0.0,24.0,52.0,61.0,92.0,2003-05-27
921,Unknown,Ibrahim,74.0,22.0,72.0,64.0,16.0,57.0,96.0,2005-11-29
818,Fatma,Ibrahim,25.0,39.0,85.0,59.0,36.0,29.0,55.0,2003-04-25
867,Nour,Fathy,67.0,95.0,1.0,26.0,23.0,98.0,71.0,2003-07-13
538,Nour,Ali,47.0,70.0,66.0,60.0,84.0,67.0,69.0,2001-01-04
759,Hassan,Hegazy,66.0,33.0,72.0,69.0,61.0,83.0,96.0,2002-12-22
1123,Omar,Said,28.0,66.0,11.0,96.0,61.0,64.0,99.0,2002-02-17
1194,Nour,Salem,30.0,3.0,33.0,46.0,77.0,69.0,57.0,2003-03-26
39,Unknown,Hegazy,70.0,97.0,37.0,19.0,76.0,7.0,76.0,2005-11-04
176,Ahmed,Said,49.0,16.0,83.0,48.0,38.0,26.0,67.0,2005-05-27
246,Fatma,Unknown,50.0,48.0,53.0,65.0,62.0,81.0,75.0,2002-10-21
811,Omar,Fathy,29.0,70.0,0.0,64.0,11.0,29.0,54.0,2003-11-16
1140,Youssef,Hegazy,69.0,80.0,0.0,6.0,9.0,4.0,68.0,2002-10-26
1156,Youssef,Unknown,46.0,16.0,26.0,3.0,96.0,83.0,73.0,2005-07-13
1046,Mona,Tarek,7.0,27.0,43.0,99.0,79.0,0.0,67.0,2003-09-11
785,Fatma,Mostafa,19.0,0.0,0.0,0.0,75.0,0.0,73.0,2004-01-10
490,Sara,Mostafa,70.0,80.0,77.0,40.0,93.0,53.0,67.0,2002-01-14
155,Hassan,Said,54.0,16.0,86.0,3.0,78.0,34.0,66.0,2004-10-27
639,Unknown,Mostafa,40.0,41.0,2.0,94.0,71.0,25.0,0.0,2002-09-03
663,Omar,Hassan,60.0,78.0,0.0,55.0,66.0,0.0,59.0,2005-05-28
854,Mona,Mostafa,52.0,79.0,86.0,64.0,54.0,38.0,87.0,2002-09-19
943,Fatma,Tarek,72.0,16.0,11.0,56.0,75.0,42.0,100.0,2004-06-29
288,Khaled,Tarek,5.0,96.0,19.0,81.0,16.0,88.0,96.0,2005-05-16
626,Unknown,Mahmoud,19.0,98.0,14.0,44.0,51.0,46.0,50.0,2005-09-08
1184,Mona,Hassan,46.0,30.0,0.0,97.0,41.0,84.0,51.0,2004-03-28
686,Sara,Unknown,93.0,100.0,0.0,99.0,26.0,70.0,61.0,2004-09-27
1069,Ahmed,Mostafa,22.0,45.0,41.0,37.0,96.0,85.0,91.0,2003-08-06
974,Mona,Mostafa,75.0,21.0,92.0,79.0,91.0,87.0,50.0,2002-02-26
570,Omar,Hegazy,20.0,5.0,92.0,96.0,47.0,91.0,71.0,2003-06-02
735,Youssef,Said,89.0,51.0,30.0,62.0,62.0,89.0,59.0,2005-08-28
793,Omar,Tarek,42.0,0.0,5.0,91.0,77.0,64.0,87.0,2003-03-31
18,Fatma,Said,57.0,45.0,11.0,27.0,86.0,59.0,59.0,2003-12-05
128,Khaled,Said,3.0,48.0,87.0,88.0,14.0,38.0,76.0,2002-10-28
323,Sara,Fathy,0.0,75.0,41.0,56.0,0.0,93.0,89.0,2001-06-23
256,Omar,Hegazy,98.0,16.0,18.0,95.0,56.0,63.0,78.0,2002-04-26
1036,Nour,Tarek,59.0,42.0,43.0,94.0,45.0,76.0,92.0,2005-08-11
928,Fatma,Mahmoud,74.0,77.0,13.0,39.0,86.0,91.0,55.0,2003-07-22
191,Laila,Mostafa,41.0,82.0,76.0,2.0,36.0,81.0,65.0,2003-12-05
116,Khaled,Salem,92.0,71.0,86.0,55.0,92.0,13.0,78.0,2004-10-25
992,Mona,Mostafa,64.0,53.0,56.0,57.0,18.0,0.0,0.0,2005-10-12
607,Nour,Mahmoud,82.0,68.0,19.0,95.0,51.0,0.0,89.0,2005-03-24
181,Youssef,Hegazy,14.0,93.0,43.0,57.0,81.0,85.0,53.0,2005-08-08
302,Fatma,Ibrahim,23.0,87.0,70.0,55.0,30.0,22.0,59.0,2001-06-04
497,Youssef,Unknown,37.0,0.0,80.0,16.0,98.0,0.0,83.0,2005-03-04
349,Sara,Mostafa,12.0,84.0,64.0,74.0,0.0,71.0,81.0,2002-07-27
1088,Ahmed,Salem,62.0,36.0,97.0,11.0,9.0,27.0,70.0,2004-09-25
37,Unknown,Mahmoud,19.0,52.0,74.0,16.0,50.0,83.0,62.0,2003-09-26
745,Omar,Said,27.0,31.0,83.0,73.0,46.0,0.0,63.0,2002-12-21
1137,Sara,Mostafa,12.0,88.0,96.0,95.0,37.0,70.0,56.0,2004-08-18
1043,Laila,Tarek,33.0,22.0,76.0,28.0,63.0,85.0,0.0,2005-06-24
518,Khaled,Hassan,67.0,91.0,40.0,57.0,23.0,86.0,93.0,2003-07-17
373,Unknown,Ibrahim,82.0,66.0,33.0,12.0,23.0,83.0,0.0,2003-05-07
46,Khaled,Ibrahim,79.0,75.0,100.0,0.0,52.0,89.0,66.0,2001-03-30
477,Laila,Tarek,25.0,63.0,67.0,63.0,80.0,8.0,61.0,2002-07-21
158,Omar,Ibrahim,9.0,71.0,78.0,46.0,79.0,32.0,64.0,2005-09-19
1100,Youssef,Hegazy,97.0,48.0,26.0,88.0,94.0,61.0,78.0,2003-08-07
172,Ahmed,Ali,81.0,60.0,77.0,17.0,10.0,31.0,56.0,2002-12-11
17,Sara,Ali,100.0,91.0,43.0,10.0,34.0,7.0,66.0,2001-10-29
512,Hassan,Fathy,98.0,36.0,11.0,73.0,29.0,24.0,82.0,2002-07-06
49,Youssef,Hassan,3.0,14.0,42.0,2.0,39.0,42.0,89.0,2004-01-05
192,Youssef,Hassan,25.0,14.0,68.0,66.0,0.0,63.0,84.0,2005-05-16
547,Nour,Hegazy,67.0,38.0,31.0,32.0,63.0,68.0,57.0,2005-12-07
516,Nour,Mostafa,40.0,58.0,38.0,30.0,50.0,75.0,93.0,2003-09-07
659,Ahmed,Mahmoud,18.0,89.0,98.0,14.0,19.0,99.0,89.0,2002-09-29
1033,Hassan,Mahmoud,16.0,51.0,1.0,34.0,95.0,16.0,95.0,2005-05-30
829,Mona,Mostafa,0.0,15.0,99.0,48.0,11.0,20.0,77.0,2001-07-07
1056,Youssef,Salem,29.0,54.0,54.0,2.0,90.0,82.0,64.0,2004-01-30
481,Laila,Hassan,82.0,13.0,53.0,65.0,56.0,52.0,69.0,2005-08-14
960,Mona,Unknown,30.0,53.0,99.0,74.0,0.0,51.0,63.0,2002-06-17
1186,Nour,Ibrahim,77.0,36.0,78.0,23.0,4.0,63.0,98.0,2001-02-22
284,Omar,Mahmoud,43.0,41.0,62.0,29.0,72.0,46.0,72.0,2001-07-08
1082,Fatma,Mostafa,27.0,24.0,21.0,56.0,95.0,47.0,72.0,2001-06-22
798,Nour,Mostafa,37.0,25.0,57.0,56.0,40.0,27.0,50.0,2001-04-28
226,Nour,Mostafa,40.0,61.0,96.0,10.0,0.0,20.0,69.0,2005-01-04
27,Unknown,Hassan,84.0,43.0,0.0,9.0,95.0,0.0,94.0,2003-06-09
283,Mona,Ibrahim,71.0,0.0,6.0,32.0,2.0,50.0,97.0,2002-03-08
438,Khaled,Tarek,14.0,61.0,69.0,13.0,18.0,22.0,76.0,2001-09-18
365,Unknown,Mahmoud,4.0,90.0,38.0,38.0,34.0,94.0,52.0,2002-01-24
230,Hassan,Hassan,16.0,16.0,48.0,75.0,51.0,52.0,58.0,2005-08-17
38,Youssef,Unknown,16.0,55.0,41.0,74.0,4.0,29.0,90.0,2001-08-06
750,Khaled,Fathy,98.0,19.0,40.0,55.0,58.0,7.0,83.0,2001-03-25
470,Hassan,Mahmoud,29.0,46.0,20.0,67.0,89.0,50.0,91.0,2003-10-11
1097,Laila,Fathy,77.0,3.0,71.0,30.0,33.0,70.0,68.0,2001-05-22
688,Mona,Mostafa,35.0,22.0,2.0,74.0,61.0,88.0,67.0,2004-04-13
640,Fatma,Tarek,16.0,81.0,63.0,66.0,87.0,22.0,51.0,2005-04-27
1091,Sara,Said,58.0,87.0,19.0,38.0,88.0,89.0,57.0,2003-03-01
1053,Mona,Said,38.0,11.0,0.0,32.0,62.0,42.0,76.0,2003-12-31
1143,Khaled,Said,50.0,73.0,38.0,91.0,54.0,42.0,59.0,2003-03-03
801,Ahmed,Said,7.0,94.0,1.0,71.0,1.0,27.0,58.0,2004-10-01
161,Mona,Ali,53.0,45.0,15.0,37.0,58.0,44.0,97.0,2001-03-15
957,Laila,Mahmoud,12.0,16.0,8.0,86.0,56.0,100.0,56.0,2003-11-01
822,Hassan,Ali,90.0,0.0,76.0,72.0,42.0,59.0,56.0,2001-08-22
1070,Unknown,Hegazy,31.0,41.0,75.0,87.0,12.0,97.0,56.0,2001-07-06
878,Khaled,Mahmoud,0.0,26.0,55.0,31.0,49.0,78.0,72.0,2001-03-16
914,Fatma,Mahmoud,25.0,32.0,53.0,80.0,11.0,98.0,52.0,2004-07-27
153,Mona,Hegazy,6.0,14.0,30.0,0.0,2.0,51.0,50.0,2004-10-16
1152,Nour,Hegazy,90.0,52.0,49.0,37.0,51.0,36.0,58.0,2004-11-12
510,Unknown,Hassan,74.0,57.0,59.0,77.0,30.0,1.0,76.0,2005-08-05
1157,Laila,Tarek,22.0,3.0,40.0,38.0,0.0,96.0,82.0,2005-04-11
104,Youssef,Fathy,2.0,37.0,89.0,18.0,79.0,6.0,85.0,2003-07-15
587,Nour,Ali,65.0,34.0,47.0,27.0,16.0,34.0,80.0,2005-09-07
1115,Youssef,Said,87.0,96.0,100.0,48.0,92.0,77.0,80.0,2005-05-28
54,Sara,Said,18.0,12.0,92.0,73.0,2.0,38.0,80.0,2005-04-14
152,Unknown,Tarek,91.0,0.0,43.0,64.0,64.0,85.0,68.0,2002-05-11
404,Khaled,Ali,56.0,62.0,54.0,93.0,82.0,62.0,62.0,2003-07-03
208,Omar,Tarek,84.0,98.0,16.0,52.0,0.0,0.0,96.0,2004-01-21
1192,Sara,Said,12.0,47.0,50.0,18.0,69.0,64.0,69.0,2001-03-16
9,Fatma,Tarek,0.0,63.0,15.0,14.0,17.0,55.0,64.0,2001-06-07
1015,Fatma,Said,29.0,68.0,89.0,63.0,53.0,88.0,56.0,2002-02-13
453,Ahmed,Hassan,78.0,60.0,6.0,14.0,3.0,16.0,63.0,2003-08-03
254,Fatma,Said,58.0,82.0,56.0,83.0,72.0,0.0,95.0,2005-11-22
897,Hassan,Hassan,53.0,13.0,67.0,16.0,29.0,69.0,82.0,2003-07-19
1102,Omar,Tarek,75.0,10.0,95.0,96.0,38.0,18.0,82.0,2002-08-19
881,Ahmed,Ali,85.0,56.0,53.0,0.0,94.0,15.0,55.0,2001-07-20
1190,Khaled,Mahmoud,81.0,45.0,12.0,70.0,33.0,70.0,77.0,2005-03-25
624,Hassan,Said,0.0,97.0,97.0,23.0,31.0,81.0,82.0,2005-03-15
346,Fatma,Fathy,62.0,83.0,82.0,90.0,59.0,51.0,50.0,2005-11-10
263,Mona,Hassan,0.0,36.0,39.0,61.0,4.0,76.0,85.0,2002-11-20
151,Omar,Mostafa,85.0,96.0,94.0,36.0,0.0,19.0,87.0,2004-07-16
473,Nour,Hassan,24.0,19.0,23.0,96.0,71.0,12.0,0.0,2002-11-20
641,Ahmed,Said,87.0,53.0,28.0,1.0,19.0,78.0,56.0,2003-07-04
1187,Nour,Hegazy,98.0,16.0,51.0,72.0,88.0,44.0,77.0,2003-03-17
551,Mona,Hassan,87.0,44.0,49.0,61.0,68.0,37.0,0.0,2001-11-15
929,Fatma,Ibrahim,63.0,0.0,58.0,37.0,27.0,29.0,67.0,2002-08-22
489,Laila,Ibrahim,44.0,34.0,45.0,9.0,85.0,76.0,71.0,2004-07-20
147,Unknown,Hassan,84.0,0.0,54.0,95.0,67.0,22.0,76.0,2001-02-03
403,Youssef,Tarek,74.0,71.0,37.0,17.0,0.0,98.0,70.0,2004-01-06
955,Laila,Mahmoud,58.0,30.0,68.0,81.0,77.0,90.0,85.0,2004-08-27
1182,Hassan,Ali,40.0,46.0,84.0,77.0,44.0,16.0,64.0,2003-03-16
660,Khaled,Unknown,75.0,58.0,34.0,7.0,35.0,44.0,67.0,2005-05-13
464,Fatma,Ibrahim,13.0,57.0,0.0,22.0,11.0,69.0,62.0,2005-11-19
187,Khaled,Ibrahim,14.0,20.0,9.0,71.0,50.0,0.0,100.0,2003-04-03
609,Mona,Salem,56.0,86.0,60.0,55.0,52.0,23.0,65.0,2001-01-07
144,Youssef,Mahmoud,23.0,41.0,85.0,58.0,26.0,97.0,78.0,2002-04-13
752,Sara,Said,72.0,74.0,79.0,20.0,94.0,75.0,50.0,2005-06-13
982,Sara,Hegazy,93.0,0.0,13.0,80.0,97.0,63.0,71.0,2001-11-26
198,Laila,Ali,81.0,86.0,20.0,8.0,3.0,3.0,92.0,2002-03-07
884,Fatma,Ibrahim,36.0,28.0,88.0,73.0,24.0,89.0,98.0,2004-05-31
280,Youssef,Mostafa,65.0,98.0,65.0,61.0,25.0,38.0,87.0,2001-08-03
294,Omar,Fathy,0.0,3.0,62.0,44.0,14.0,7.0,71.0,2001-04-14
1144,Omar,Salem,36.0,9.0,32.0,71.0,19.0,88.0,90.0,2004-01-23
401,Khaled,Hassan,81.0,89.0,47.0,11.0,9.0,0.0,58.0,2004-01-13
123,Omar,Hassan,63.0,98.0,47.0,40.0,0.0,0.0,69.0,2005-12-08
203,Hassan,Mostafa,36.0,51.0,84.0,0.0,0.0,45.0,0.0,2001-06-28
836,Mona,Fathy,5.0,27.0,15.0,56.0,49.0,11.0,99.0,2005-06-05
247,Ahmed,Fathy,38.0,98.0,24.0,0.0,67.0,11.0,53.0,2002-06-07
1197,Mona,Tarek,8.0,0.0,58.0,32.0,39.0,58.0,100.0,2001-05-26
385,Youssef,Mostafa,75.0,0.0,4.0,50.0,0.0,59.0,0.0,2003-03-25
855,Mona,Tarek,86.0,0.0,70.0,87.0,50.0,99.0,88.0,2004-03-29
220,Fatma,Hassan,60.0,71.0,18.0,47.0,96.0,59.0,77.0,2001-05-27
642,Mona,Mahmoud,20.0,74.0,10.0,88.0,13.0,35.0,83.0,2003-04-19
2,Laila,Fathy,57.0,35.0,22.0,0.0,89.0,71.0,85.0,2004-06-11
113,Khaled,Salem,45.0,21.0,72.0,74.0,44.0,23.0,82.0,2002-03-31
699,Sara,Ibrahim,38.0,46.0,15.0,85.0,24.0,88.0,58.0,2003-04-08
952,Omar,Tarek,62.0,78.0,73.0,82.0,68.0,46.0,66.0,2002-07-15
1134,Mona,Fathy,0.0,37.0,27.0,29.0,0.0,64.0,68.0,2003-12-17
442,Sara,Hegazy,0.0,89.0,66.0,0.0,12.0,86.0,72.0,2005-03-04
664,Khaled,Ali,11.0,71.0,24.0,46.0,38.0,10.0,58.0,2004-10-11
1151,Laila,Hegazy,59.0,0.0,45.0,68.0,0.0,16.0,69.0,2003-09-13
318,Fatma,Ibrahim,69.0,57.0,50.0,71.0,29.0,37.0,66.0,2001-05-21
649,Mona,Tarek,12.0,5.0,38.0,88.0,70.0,73.0,52.0,2002-08-19
710,Laila,Ibrahim,81.0,0.0,20.0,92.0,0.0,76.0,66.0,2003-03-29
973,Mona,Hassan,79.0,94.0,78.0,52.0,50.0,7.0,50.0,2003-11-01
628,Omar,Said,89.0,10.0,25.0,81.0,65.0,46.0,64.0,2003-03-05
633,Hassan,Tarek,61.0,6.0,63.0,43.0,92.0,0.0,0.0,2003-12-14
1162,Unknown,Ibrahim,32.0,70.0,61.0,71.0,26.0,82.0,76.0,2003-09-04
796,Youssef,Hassan,10.0,0.0,52.0,40.0,7.0,8.0,0.0,2005-08-18
646,Khaled,Ali,54.0,58.0,26.0,71.0,33.0,37.0,92.0,2001-03-17
1013,Mona,Ali,77.0,59.0,28.0,31.0,8.0,0.0,63.0,2005-04-20
557,Ahmed,Mostafa,0.0,3.0,16.0,0.0,100.0,34.0,88.0,2002-10-26
682,Fatma,Hassan,81.0,27.0,75.0,39.0,52.0,55.0,100.0,2003-10-06
578,Omar,Ibrahim,70.0,62.0,17.0,14.0,25.0,98.0,64.0,2002-07-28
1110,Sara,Tarek,95.0,25.0,38.0,76.0,64.0,88.0,50.0,2002-01-24
525,Youssef,Salem,15.0,95.0,56.0,66.0,73.0,93.0,99.0,2002-04-10
1060,Fatma,Hegazy,18.0,41.0,25.0,67.0,85.0,38.0,83.0,2002-04-02
541,Mona,Mahmoud,66.0,98.0,74.0,85.0,22.0,83.0,58.0,2005-08-31
749,Omar,Mostafa,35.0,4.0,22.0,35.0,74.0,57.0,64.0,2005-01-05
1165,Laila,Salem,16.0,72.0,69.0,20.0,73.0,59.0,84.0,2005-12-23
485,Fatma,Ali,18.0,43.0,88.0,10.0,0.0,97.0,62.0,2003-11-13
96,Nour,Tarek,74.0,3.0,89.0,67.0,39.0,5.0,83.0,2002-04-17
1021,Khaled,Ibrahim,13.0,38.0,61.0,50.0,25.0,73.0,100.0,2004-07-15
564,Mona,Tarek,14.0,39.0,37.0,70.0,73.0,27.0,56.0,2004-10-25
743,Hassan,Ali,23.0,19.0,79.0,85.0,76.0,50.0,67.0,2002-04-26
864,Omar,Salem,20.0,89.0,100.0,14.0,61.0,49.0,57.0,2002-06-02
892,Laila,Mostafa,18.0,9.0,87.0,74.0,67.0,45.0,94.0,2001-09-09
1039,Khaled,Said,89.0,71.0,46.0,2.0,38.0,70.0,91.0,2005-03-03
207,Laila,Ali,88.0,43.0,8.0,34.0,40.0,6.0,57.0,2005-10-19
393,Ahmed,Mahmoud,32.0,64.0,24.0,67.0,77.0,99.0,0.0,2001-05-11
795,Hassan,Mahmoud,90.0,84.0,69.0,100.0,0.0,55.0,77.0,2002-12-12
871,Laila,Hegazy,23.0,38.0,19.0,57.0,36.0,37.0,52.0,2004-06-18
398,Mona,Tarek,40.0,91.0,21.0,99.0,63.0,44.0,64.0,2002-07-08
767,Hassan,Hassan,47.0,93.0,42.0,90.0,3.0,21.0,59.0,2001-02-13
1029,Youssef,Said,82.0,59.0,34.0,55.0,39.0,25.0,0.0,2003-08-07
643,Ahmed,Mahmoud,50.0,15.0,96.0,48.0,4.0,90.0,81.0,2005-06-26
613,Nour,Ali,13.0,97.0,26.0,91.0,7.0,37.0,55.0,2004-03-27
961,Hassan,Mostafa,79.0,61.0,99.0,30.0,12.0,56.0,65.0,2005-09-09
726,Laila,Said,1.0,86.0,20.0,63.0,45.0,77.0,55.0,2005-12-27
684,Nour,Said,65.0,46.0,0.0,37.0,75.0,93.0,67.0,2003-01-16
99,Hassan,Salem,15.0,24.0,87.0,69.0,58.0,85.0,67.0,2003-11-15
805,Hassan,Ali,75.0,91.0,19.0,64.0,5.0,26.0,61.0,2002-07-03
407,Omar,Fathy,21.0,53.0,87.0,83.0,0.0,11.0,53.0,2003-03-25
503,Ahmed,Mahmoud,29.0,49.0,91.0,92.0,36.0,20.0,81.0,2004-09-28
1072,Ahmed,Tarek,73.0,64.0,65.0,28.0,95.0,7.0,95.0,2002-03-20
1057,Laila,Mahmoud,52.0,77.0,66.0,86.0,28.0,62.0,96.0,2005-02-13
930,Youssef,Mahmoud,80.0,77.0,96.0,84.0,15.0,99.0,50.0,2004-08-10
780,Nour,Ali,36.0,9.0,45.0,80.0,77.0,79.0,67.0,2002-08-15
201,Mona,Hegazy,86.0,32.0,91.0,20.0,20.0,87.0,64.0,2002-05-11
135,Sara,Fathy,69.0,88.0,26.0,34.0,71.0,62.0,69.0,2005-07-22
1052,Omar,Mahmoud,52.0,50.0,100.0,90.0,8.0,70.0,73.0,2001-05-15
41,Hassan,Fathy,92.0,21.0,52.0,72.0,79.0,60.0,66.0,2002-08-07
1018,Youssef,Mostafa,98.0,83.0,8.0,67.0,93.0,68.0,60.0,2002-11-06
231,Laila,Tarek,97.0,96.0,35.0,72.0,0.0,37.0,94.0,2004-06-24
379,Unknown,Tarek,72.0,74.0,8.0,80.0,72.0,65.0,90.0,2005-08-15
289,Ahmed,Ali,38.0,62.0,72.0,91.0,62.0,12.0,75.0,2005-10-20
419,Khaled,Ibrahim,65.0,75.0,65.0,95.0,45.0,25.0,91.0,2005-07-23
392,Khaled,Mahmoud,61.0,1.0,63.0,0.0,43.0,80.0,50.0,2003-11-13
593,Omar,Mahmoud,71.0,76.0,53.0,77.0,85.0,34.0,64.0,2001-05-30
1163,Khaled,Mahmoud,23.0,93.0,28.0,19.0,17.0,69.0,70.0,2003-12-18
1087,Sara,Hassan,29.0,50.0,7.0,76.0,53.0,54.0,80.0,2003-09-15
648,Hassan,Tarek,38.0,15.0,20.0,26.0,44.0,99.0,63.0,2001-04-23
1153,Sara,Salem,88.0,59.0,37.0,97.0,9.0,12.0,57.0,2001-08-03
521,Laila,Ibrahim,1.0,3.0,11.0,38.0,10.0,37.0,98.0,2004-02-18
65,Sara,Tarek,29.0,79.0,24.0,0.0,43.0,19.0,88.0,2002-01-04
15,Mona,Salem,55.0,30.0,52.0,0.0,43.0,90.0,78.0,2002-08-17
1065,Sara,Hassan,85.0,42.0,42.0,0.0,47.0,58.0,53.0,2001-03-11
493,Fatma,Hegazy,72.0,19.0,5.0,72.0,97.0,77.0,92.0,2003-04-24
380,Omar,Fathy,0.0,60.0,72.0,37.0,56.0,0.0,93.0,2005-07-16
188,Nour,Hegazy,47.0,54.0,95.0,91.0,75.0,0.0,57.0,2003-09-23
764,Hassan,Ibrahim,0.0,6.0,28.0,0.0,5.0,78.0,71.0,2005-11-08
217,Fatma,Ali,32.0,77.0,37.0,46.0,83.0,19.0,58.0,2004-06-19
792,Mona,Tarek,0.0,87.0,66.0,58.0,47.0,96.0,82.0,2004-08-01
1077,Ahmed,Hassan,51.0,46.0,84.0,18.0,57.0,59.0,54.0,2004-02-29
879,Laila,Hegazy,0.0,1.0,0.0,98.0,86.0,76.0,54.0,2003-04-30
338,Hassan,Ibrahim,18.0,54.0,8.0,13.0,71.0,44.0,0.0,2002-12-22
720,Laila,Said,92.0,68.0,10.0,57.0,45.0,54.0,0.0,2002-03-31
296,Ahmed,Salem,68.0,26.0,99.0,78.0,2.0,84.0,0.0,2004-04-14
1017,Mona,Mostafa,74.0,75.0,0.0,68.0,84.0,58.0,0.0,2001-06-08
456,Nour,Mahmoud,5.0,26.0,3.0,33.0,0.0,21.0,73.0,2003-04-06
816,Sara,Mostafa,44.0,25.0,74.0,48.0,94.0,11.0,58.0,2001-10-13
270,Khaled,Ibrahim,78.0,57.0,97.0,7.0,1.0,49.0,97.0,2002-03-30
996,Nour,Fathy,0.0,0.0,96.0,16.0,0.0,30.0,50.0,2005-04-24
202,Ahmed,Fathy,89.0,0.0,77.0,75.0,24.0,83.0,91.0,2003-06-18
162,Fatma,Hassan,94.0,71.0,36.0,11.0,0.0,18.0,88.0,2002-04-23
730,Mona,Salem,34.0,61.0,63.0,26.0,45.0,55.0,67.0,2005-06-07
402,Ahmed,Hegazy,57.0,76.0,19.0,61.0,65.0,19.0,66.0,2003-06-03
703,Sara,Mostafa,73.0,76.0,2.0,72.0,4.0,97.0,73.0,2002-04-30
1130,Fatma,Hegazy,33.0,50.0,4.0,62.0,0.0,60.0,58.0,2003-11-06
566,Nour,Mostafa,25.0,72.0,85.0,12.0,35.0,99.0,55.0,2003-08-04
1022,Nour,Ali,59.0,3.0,2.0,0.0,33.0,6.0,51.0,2002-07-03
1026,Hassan,Ibrahim,33.0,0.0,50.0,66.0,54.0,51.0,77.0,2004-07-27
1105,Omar,Hassan,56.0,86.0,0.0,9.0,69.0,48.0,93.0,2002-02-09
206,Laila,Salem,18.0,0.0,48.0,0.0,42.0,87.0,68.0,2004-10-31
35,Unknown,Hassan,56.0,56.0,57.0,29.0,99.0,68.0,63.0,2005-03-04
776,Omar,Ali,27.0,52.0,41.0,70.0,31.0,72.0,82.0,2003-11-30
509,Laila,Hassan,13.0,69.0,98.0,52.0,1.0,29.0,86.0,2002-07-21
92,Ahmed,Tarek,14.0,89.0,97.0,29.0,92.0,18.0,59.0,2003-12-16
898,Fatma,Ibrahim,44.0,33.0,35.0,74.0,92.0,83.0,94.0,2003-03-05
565,Youssef,Mostafa,18.0,95.0,1.0,8.0,66.0,77.0,89.0,2003-09-06
777,Laila,Salem,36.0,31.0,35.0,41.0,0.0,87.0,68.0,2004-03-04
242,Omar,Fathy,65.0,0.0,79.0,0.0,13.0,72.0,96.0,2005-06-07
14,Omar,Unknown,69.0,1.0,30.0,97.0,67.0,25.0,99.0,2004-08-08
316,Nour,Mahmoud,59.0,4.0,72.0,19.0,25.0,0.0,0.0,2004-07-10
601,Khaled,Mahmoud,60.0,17.0,79.0,37.0,72.0,72.0,72.0,2003-01-28
388,Nour,Hegazy,89.0,92.0,29.0,39.0,20.0,55.0,82.0,2003-03-14
167,Nour,Mostafa,72.0,12.0,76.0,65.0,23.0,65.0,94.0,2003-12-23
841,Youssef,Mahmoud,76.0,41.0,78.0,36.0,7.0,57.0,0.0,2001-12-08
21,Khaled,Mahmoud,19.0,68.0,96.0,98.0,89.0,15.0,64.0,2003-11-19
647,Nour,Tarek,40.0,89.0,96.0,98.0,79.0,34.0,92.0,2001-12-12
1155,Youssef,Fathy,9.0,3.0,0.0,0.0,27.0,90.0,83.0,2005-02-24
832,Ahmed,Fathy,41.0,53.0,58.0,19.0,97.0,56.0,56.0,2005-10-01
563,Omar,Ibrahim,46.0,14.0,69.0,30.0,53.0,56.0,97.0,2003-10-06
687,Mona,Hassan,32.0,29.0,48.0,26.0,37.0,26.0,52.0,2003-10-22
958,Youssef,Salem,46.0,91.0,48.0,1.0,82.0,36.0,85.0,2004-01-10
190,Youssef,Fathy,20.0,39.0,40.0,94.0,84.0,70.0,74.0,2003-09-23
976,Fatma,Hassan,40.0,44.0,81.0,80.0,67.0,83.0,70.0,2001-03-23
700,Omar,Salem,1.0,45.0,0.0,91.0,65.0,9.0,84.0,2001-09-04
511,Omar,Said,52.0,13.0,57.0,43.0,96.0,82.0,72.0,2003-08-27
1083,Omar,Hegazy,52.0,11.0,52.0,13.0,20.0,55.0,0.0,2001-02-04
475,Sara,Unknown,87.0,69.0,98.0,80.0,75.0,11.0,75.0,2003-11-12
857,Fatma,Unknown,2.0,89.0,38.0,72.0,4.0,26.0,90.0,2002-07-29
748,Omar,Fathy,0.0,81.0,70.0,80.0,58.0,93.0,100.0,2003-08-08
253,Mona,Unknown,59.0,62.0,69.0,13.0,62.0,78.0,72.0,2005-02-10
22,Ahmed,Fathy,9.0,63.0,91.0,60.0,51.0,12.0,93.0,2003-02-03
460,Omar,Hassan,90.0,0.0,51.0,98.0,43.0,10.0,66.0,2003-11-13
1185,Laila,Ali,17.0,3.0,8.0,96.0,46.0,52.0,73.0,2003-09-03
277,Ahmed,Salem,27.0,59.0,86.0,58.0,8.0,73.0,97.0,2004-04-02
956,Ahmed,Fathy,68.0,98.0,44.0,60.0,16.0,8.0,59.0,2001-09-26
386,Nour,Mahmoud,91.0,55.0,13.0,8.0,59.0,8.0,58.0,2004-03-26
